Unknown Number,Gene ID,Gene Type,LogFC,AveExpr,Gene Stable ID Ver,Gene name,Gene Type,Gene Start,Gene End
2832, ENSG00000270962.1, processed_pseudogene, 0.179515831304679, 8.16244562572326, ENSG00000270962.1,,processed_pseudogene,143784376,143784671,
1531, ENSG00000225028.1, lincRNA, -0.209765923811219, 5.38999754285515, ENSG00000225028.1,,lncRNA,47818066,47820237,
8597, ENSG00000233459.1, processed_pseudogene, 0.195958572660922, 1.34358723602972, ENSG00000233459.1,,processed_pseudogene,203634577,203636016,
2865, ENSG00000277199.1, lincRNA, -0.18558809430216, 2.14408214555653, ENSG00000277199.1,LINC01632,lncRNA,144627192,144642372,
14151, ENSG00000249000.1, lincRNA, 0.195991633455053, 0.648883573319758, ENSG00000249000.1,,lncRNA,134759399,134817289,
16196, ENSG00000241059.2, antisense, 0.263058701324642, -1.19891752801527, ENSG00000241059.2,,lncRNA,91355380,91356026,
10011, ENSG00000251967.1, snoRNA, 0.169429730007263, 5.29785087592552, ENSG00000251967.1,,snoRNA,46650510,46650590,
1471, ENSG00000232467.2, processed_pseudogene, 0.218643115223342, -1.38216052973457, ENSG00000232467.2,TMA16P2,processed_pseudogene,45846994,45847594,
920, ENSG00000269971.1, sense_intronic, 0.147486587817293, 0.705448611552477, ENSG00000269971.1,,lncRNA,27773858,27774041,"novel transcript,
17433, ENSG00000263831.1, miRNA, 0.198086579037213, 2.32613824484389, ENSG00000263831.1,MIR378E,miRNA,170028488,170028566,
8252, ENSG00000271011.1, antisense, 0.360638618081224, -1.16294683770169, ENSG00000271011.1,,lncRNA,178577103,178577622,"novel transcript,
5514, ENSG00000239899.3, misc_RNA, 0.241712832171089, 1.01023737840508, ENSG00000239899.3,RN7SL674P,misc_RNA,11584773,11585047,"RNA, 7SL, cytoplasmic 674,
6853, ENSG00000211625.2, IG_V_gene, 0.220685299925095, 0.155022298423082, ENSG00000211625.2,IGKV3D-20,IG_V_gene,90038848,90039479,
1996, ENSG00000213579.3, processed_pseudogene, 0.206609827388088, -0.817636166921997, ENSG00000213579.3,,processed_pseudogene,75582099,75582555,
10029, ENSG00000275940.1, processed_pseudogene, 0.158443995259158, 5.27450922233348, ENSG00000275940.1,MRPL57P3,processed_pseudogene,47028855,47029030,
9344, ENSG00000227588.2, lincRNA, -0.190058701885919, 4.36154390051334, ENSG00000227588.2,CNTN4-AS2,lncRNA,2110409,2144241,
7626, ENSG00000226831.1, processed_pseudogene, 0.231429649438031, 0.843637389506616, ENSG00000226831.1,MED15P3,processed_pseudogene,131395217,131395542,
8531, ENSG00000224299.1, unprocessed_pseudogene, 0.173229625271937, 2.20432547422284, ENSG00000224299.1,MTATP6P16,unprocessed_pseudogene,201550524,201551049,
1904, ENSG00000232048.2, processed_pseudogene, 0.187736050355081, 1.27811924598407, ENSG00000232048.2,HNRNPCP9,processed_pseudogene,67660155,67661013,
15036, ENSG00000251549.2, unprocessed_pseudogene, 0.17529602654854, 1.68900981525482, ENSG00000251549.2,,unprocessed_pseudogene,8410789,8410996,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain,
12542, ENSG00000284847.1, unprocessed_pseudogene, 0.184940980258066, -0.468131157621038, ENSG00000284847.1,,unprocessed_pseudogene,6658690,6658981,
602, ENSG00000280222.1, TEC, 0.24229524290276, -1.52946626341397, ENSG00000280222.1,,TEC,18109389,18115861,
8747, ENSG00000224257.1, sense_intronic, 0.233445881813332, -1.61496236469318, ENSG00000224257.1,VWC2L-IT1,lncRNA,214510196,214536890,
11822, ENSG00000240128.1, processed_pseudogene, 0.20747130161056, -1.32027012163563, ENSG00000240128.1,KRT18P43,processed_pseudogene,169902980,169904260,
4453, ENSG00000224114.1, processed_pseudogene, 0.22528429007312, 0.385670863867796, ENSG00000224114.1,,processed_pseudogene,206695837,206696269,
11359, ENSG00000240668.1, processed_pseudogene, 0.196776427667143, -1.45051198307156, ENSG00000240668.1,KRT8P36,processed_pseudogene,138101478,138102917,
11996, ENSG00000278026.1, misc_RNA, 0.204778142669552, -1.23266245658563, ENSG00000278026.1,,misc_RNA,181715185,181715293,
11167, ENSG00000222627.1, snRNA, -0.184082127427481, 0.930762681174483, ENSG00000222627.1,RNU2-37P,snRNA,128075073,128075249,"RNA, U2 small nuclear 37,
14245, ENSG00000250141.1, lincRNA, 0.23235292148482, 0.567707517285941, ENSG00000250141.1,LINC02276,lncRNA,141569931,141576077,
14605, ENSG00000201818.1, misc_RNA, 0.265914191654536, -1.41749835199237, ENSG00000201818.1,RNY4P17,misc_RNA,169005249,169005344,
8296, ENSG00000232430.1, processed_pseudogene, 0.213602957496647, 1.48312153513027, ENSG00000232430.1,RPL31P15,processed_pseudogene,182788098,182788435,
6092, ENSG00000277396.1, misc_RNA, 0.267204942143006, 0.781258592703186, ENSG00000277396.1,Metazoa_SRP,misc_RNA,47383160,47383421,
15840, ENSG00000198237.8, unprocessed_pseudogene, 0.203978969647901, -1.31764123451897, ENSG00000198237.8,GUSBP13,unprocessed_pseudogene,69875271,69920867,
17227, ENSG00000213433.5, transcribed_processed_pseudogene, 0.197388312368658, -0.312111496126324, ENSG00000213433.5,RPLP1P6,transcribed_processed_pseudogene,151765859,151766378,
1614, ENSG00000224255.2, processed_pseudogene, 0.235549643337215, 1.28618385950857, ENSG00000224255.2,PDCL3P6,processed_pseudogene,52179848,52180553,
2980, ENSG00000252744.1, misc_RNA, 0.162689737097861, 2.13273072670073, ENSG00000252744.1,Y_RNA,misc_RNA,148330271,148330394,
18942, ENSG00000237107.3, processed_pseudogene, 0.156203536397313, 4.74431193732156, ENSG00000237107.3,,processed_pseudogene,42499710,42500022,
14190, ENSG00000250977.1, lincRNA, 0.201992554394991, -1.39539231850968, ENSG00000250977.1,,lncRNA,138664725,138665569,
16639, ENSG00000248634.1, sense_intronic, 0.165695552243138, 0.124019009230291, ENSG00000248634.1,,lncRNA,128663978,128742829,
8074, ENSG00000213981.8, antisense, 0.214114833684771, -0.0297868985817008, ENSG00000213981.8,,lncRNA,170640374,170695374,"novel transcript,
16174, ENSG00000250437.1, lincRNA, 0.247366868374238, -1.50449753136137, ENSG00000250437.1,LINC02161,lncRNA,89581209,89677701,
9151, ENSG00000248705.1, unprocessed_pseudogene, 0.209513160871044, 0.247967217297516, ENSG00000248705.1,,unprocessed_pseudogene,233750617,233753656,"UDP glycosyltransferase 1 family,
1654, ENSG00000236723.2, antisense, -0.179883385896746, 5.67583225833082, ENSG00000236723.2,,lncRNA,53209783,53213775,"novel transcript,
17835, ENSG00000238158.6, sense_overlapping, 0.180460874076149, 4.01004304329179, ENSG00000238158.6,,lncRNA,3831933,3855737,
14956, ENSG00000281560.1, lincRNA, -0.202931325575924, -0.989814593106324, ENSG00000281560.1,LSINCT5,lncRNA,2712591,2715237,
17703, ENSG00000229721.3, processed_pseudogene, 0.233683531624035, -0.28522447524184, ENSG00000229721.3,,processed_pseudogene,180226378,180227000,
14213, ENSG00000249302.2, processed_pseudogene, 0.148033951493641, 0.735861460161773, ENSG00000249302.2,FTH1P24,processed_pseudogene,139546266,139546727,
8273, ENSG00000226564.1, processed_pseudogene, 0.252643763217957, -1.36338808434646, ENSG00000226564.1,FTH1P20,processed_pseudogene,180872867,180873414,
718, ENSG00000237200.1, sense_intronic, -0.23765035873538, 0.66702340476263, ENSG00000237200.1,ZBTB40-IT1,lncRNA,22517474,22519708,
6394, ENSG00000273398.6, protein_coding, -0.20783217705206, 0.999439454632834, ENSG00000273398.6,,protein_coding,68131238,68261230,
15111, ENSG00000207312.1, snRNA, 0.188422317462826, 3.22394029192997, ENSG00000207312.1,RNU6-429P,snRNA,11027200,11027307,"RNA, U6 small nuclear 429,
13774, ENSG00000248161.5, lincRNA, 0.216183223697373, 2.82344477547278, ENSG00000248161.5,,lncRNA,102418602,102450010,
1799, ENSG00000234088.1, processed_pseudogene, 0.226849742847004, -1.19698780286488, ENSG00000234088.1,RPS15AP7,processed_pseudogene,62190522,62190926,
2919, ENSG00000271121.2, processed_pseudogene, -0.157812624673025, 4.11082882434584, ENSG00000271121.2,NUDT4P2,processed_pseudogene,146298170,146298715,
17511, ENSG00000253959.1, lincRNA, 0.178942959771581, 0.775139788394438, ENSG00000253959.1,LINC01863,lncRNA,173642519,173658194,
18531, ENSG00000285647.1, lincRNA, -0.196845755379011, 3.90415891292029, ENSG00000285647.1,,lncRNA,31367057,31376088,
5822, ENSG00000207187.1, snoRNA, 0.19873144264752, -1.19692483563408, ENSG00000207187.1,SNORA10B,snoRNA,30187434,30187566,"small nucleolar RNA,
17807, ENSG00000232999.1, unprocessed_pseudogene, -0.236594350805123, -1.31539350660287, ENSG00000232999.1,,unprocessed_pseudogene,2910613,2912113,"pseudogene similar to part of serine (or cysteine) peptidase inhibitor, clade B,
1989, ENSG00000224127.1, antisense, 0.193883790495836, 3.42856804509741, ENSG00000224127.1,,lncRNA,75127830,75133058,"novel transcript,
603, ENSG00000230035.2, antisense, 0.213436470177987, 4.7016251980542, ENSG00000230035.2,IGSF21-AS1,lncRNA,18166929,18179346,
18036, ENSG00000263712.1, miRNA, 0.211124688363459, -0.0260343737489022, ENSG00000263712.1,MIR4639,miRNA,16141556,16141624,
11640, ENSG00000248772.1, unprocessed_pseudogene, -0.217929816217936, 0.669948801271888, ENSG00000248772.1,,unprocessed_pseudogene,155375683,155375790,"phospholipase C,
15045, ENSG00000250389.1, processed_pseudogene, 0.224262478645624, -0.440519657251493, ENSG00000250389.1,MTND6P2,processed_pseudogene,8618581,8619104,
1941, ENSG00000226088.1, antisense, 0.203336734369027, -1.29961995063415, ENSG00000226088.1,HHLA3-AS1,lncRNA,70359562,70360437,
12009, ENSG00000228766.3, processed_pseudogene, 0.22863862408993, -1.43759707267837, ENSG00000228766.3,RPL7L1P8,processed_pseudogene,182610674,182611414,
10507, ENSG00000199469.1, snRNA, 0.199858057967994, 4.26028069310958, ENSG00000199469.1,RNU1-62P,snRNA,72576691,72576854,"RNA, U1 small nuclear 62,
5306, ENSG00000276520.1, processed_pseudogene, -0.181336325716619, 5.87323259472923, ENSG00000276520.1,,processed_pseudogene,248708202,248708641,
14613, ENSG00000229204.3, processed_pseudogene, 0.218441651289444, 2.04741536142193, ENSG00000229204.3,PTGES3P3,processed_pseudogene,169791221,169791702,
13213, ENSG00000265829.1, miRNA, 0.171072205113498, 2.38692706553654, ENSG00000265829.1,MIR548AG1,miRNA,60922619,60922684,
14018, ENSG00000253825.1, lincRNA, 0.223623945802706, -1.52203033735255, ENSG00000253825.1,,lncRNA,120035033,120040615,
9471, ENSG00000271716.1, antisense, 0.218044065318787, -0.672035426459658, ENSG00000271716.1,,lncRNA,11607184,11610748,"novel transcript,
17544, ENSG00000280068.1, TEC, 0.17450128559146, -0.113048243587097, ENSG00000280068.1,,TEC,175903874,175904371,
1006, ENSG00000215900.4, processed_pseudogene, 0.20186298872446, -0.719302235731165, ENSG00000215900.4,SELENOWP1,processed_pseudogene,31094987,31095558,
7008, ENSG00000237837.1, lincRNA, 0.174851446906939, 5.28063633546791, ENSG00000237837.1,,lncRNA,97301729,97304151,
553, ENSG00000224174.2, lincRNA, 0.209310590490107, 2.15988256308394, ENSG00000224174.2,,lncRNA,16520694,16521796,
8008, ENSG00000206869.1, snoRNA, 0.22463584276773, -1.50942450577268, ENSG00000206869.1,SNORA70F,snoRNA,164687643,164687777,"small nucleolar RNA,
6781, ENSG00000211594.2, IG_J_gene, 0.142711133906893, 5.27421834841739, ENSG00000211594.2,IGKJ4,IG_J_gene,88860886,88860922,
15081, ENSG00000248968.1, antisense, 0.175209426305395, 0.712827450410592, ENSG00000248968.1,,lncRNA,10248325,10249915,
7982, ENSG00000226946.1, processed_pseudogene, 0.159395937583248, 2.33640618891259, ENSG00000226946.1,,processed_pseudogene,161568502,161570185,
297, ENSG00000229716.2, processed_pseudogene, 0.192410966805049, 1.1978902991826, ENSG00000229716.2,RPL23AP19,processed_pseudogene,8831007,8831375,
6398, ENSG00000273064.1, antisense, 0.180867919630976, -0.637201573270782, ENSG00000273064.1,,lncRNA,68252870,68253848,
7778, ENSG00000236356.1, lincRNA, 0.184432237763247, -1.39270545172001, ENSG00000236356.1,,lncRNA,143799467,143819599,
3924, ENSG00000224718.1, lincRNA, 0.170521141689731, 0.455606568806483, ENSG00000224718.1,LINC01657,lncRNA,175877343,175880468,
8444, ENSG00000224442.1, processed_pseudogene, 0.166163502547962, -0.23759901269023, ENSG00000224442.1,RPL4P7,processed_pseudogene,197028711,197030143,
6226, ENSG00000271955.2, lincRNA, 0.272407693893224, -1.20953802352926, ENSG00000271955.2,,lncRNA,59218680,60100200,
16264, ENSG00000248734.2, antisense, 0.210694697849011, 0.663205417451839, ENSG00000248734.2,,lncRNA,96784777,96785999,
10686, ENSG00000213439.3, polymorphic_pseudogene, -0.171643495574308, 8.18532280962484, ENSG00000213439.3,OR5AC1,protein_coding,98064472,98065396,
13535, ENSG00000202485.1, snRNA, 0.177345155057011, 0.364323204682346, ENSG00000202485.1,RNU6-499P,snRNA,82174547,82174653,"RNA, U6 small nuclear 499,
12960, ENSG00000207195.1, misc_RNA, 0.177101635101815, 0.46685010964184, ENSG00000207195.1,Y_RNA,misc_RNA,40826655,40826765,
18926, ENSG00000206977.1, snoRNA, 0.16376425337357, 0.241444586017029, ENSG00000206977.1,,snoRNA,41832854,41832993,
18093, ENSG00000252046.1, snRNA, -0.204168686810776, -0.887859638940507, ENSG00000252046.1,RNU6-150P,snRNA,20993474,20993568,"RNA, U6 small nuclear 150,
10889, ENSG00000240893.1, lincRNA, 0.165442599031385, 3.24500905879169, ENSG00000240893.1,LINC02042,lncRNA,112736447,112749319,
687, ENSG00000176378.8, processed_pseudogene, -0.167757517147843, 5.95320206403685, ENSG00000176378.8,PFN1P10,processed_pseudogene,21459756,21460082,
11425, ENSG00000241526.1, processed_pseudogene, 0.17593444521667, 1.25707044144491, ENSG00000241526.1,,processed_pseudogene,141724425,141724526,
2904, ENSG00000234222.6, antisense, 0.162106274469336, 3.25920803299449, ENSG00000234222.6,LIX1L-AS1,lncRNA,145926590,145959179,
6742, ENSG00000233999.3, IG_V_gene, 0.188188872043248, 1.24184728560395, ENSG00000233999.3,IGKV3OR2-268,IG_V_gene,87338511,87339035,
6196, ENSG00000212175.1, snoRNA, 0.235404248654947, -1.59230775347146, ENSG00000212175.1,,snoRNA,55565703,55565850,
12658, ENSG00000250573.1, processed_pseudogene, 0.1713907243855, 0.97636553660195, ENSG00000250573.1,,processed_pseudogene,10259445,10260138,"pseudogene similar to part of myxovirus (influenza virus) resistance 1,
15034, ENSG00000245729.2, lincRNA, 0.161178756889886, 4.67549998654773, ENSG00000245729.2,LINC02226,lncRNA,8333481,8457558,
2199, ENSG00000226394.2, processed_pseudogene, 0.152479026810037, 1.04981342405492, ENSG00000226394.2,,processed_pseudogene,89661212,89661353,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4,
2737, ENSG00000226172.2, lincRNA, -0.231700899897274, 3.48594293977292, ENSG00000226172.2,,lncRNA,119000344,119001392,
17903, ENSG00000201483.1, misc_RNA, 0.149674423758124, 0.592833127522469, ENSG00000201483.1,Y_RNA,misc_RNA,7187582,7187686,
7780, ENSG00000232377.1, antisense, 0.151848155125973, 4.15318480208356, ENSG00000232377.1,,lncRNA,143937073,143964156,
12659, ENSG00000250074.1, processed_pseudogene, 0.158287325497885, 2.01607672108035, ENSG00000250074.1,,processed_pseudogene,10267895,10268231,
4786, ENSG00000236994.1, processed_pseudogene, -0.18304650131045, 3.76662869733703, ENSG00000236994.1,YBX1P9,processed_pseudogene,226318015,226318693,
702, ENSG00000278124.1, misc_RNA, 0.17133831152281, 4.67278892625125, ENSG00000278124.1,RN7SL186P,misc_RNA,22010650,22010946,"RNA, 7SL, cytoplasmic 186,
4469, ENSG00000275392.1, antisense, -0.174935336655785, -0.370085039855264, ENSG00000275392.1,,lncRNA,207127010,207127486,"novel transcript,
2554, ENSG00000232791.4, unitary_pseudogene, 0.21514425792841, -0.462347915814088, ENSG00000232791.4,OR11I1P,unitary_pseudogene,110853939,110854892,
11415, ENSG00000241400.1, processed_pseudogene, 0.15950241137752, 1.48194260252227, ENSG00000241400.1,,processed_pseudogene,141258418,141258779,
1834, ENSG00000276884.1, misc_RNA, 0.205171441417061, 0.40388886111282, ENSG00000276884.1,,misc_RNA,63548977,63549112,
8135, ENSG00000270799.1, processed_pseudogene, -0.187241644040446, 3.91021986563435, ENSG00000270799.1,,processed_pseudogene,174171891,174172725,
1839, ENSG00000274199.1, misc_RNA, -0.176940350210071, 5.37545191985885, ENSG00000274199.1,,misc_RNA,63549489,63549608,
6312, ENSG00000229920.2, transcribed_processed_pseudogene, -0.182264901836789, 2.09587429552874, ENSG00000229920.2,RPS4XP5,transcribed_processed_pseudogene,63642455,63644038,
17347, ENSG00000270612.1, processed_pseudogene, 0.200854576624179, 0.0746001604161231, ENSG00000270612.1,,processed_pseudogene,160326693,160326969,
18066, ENSG00000278102.1, processed_pseudogene, -0.234172550715764, 2.1811228922906, ENSG00000278102.1,,processed_pseudogene,18304854,18305045,
10639, ENSG00000241861.2, processed_pseudogene, 0.194701843141392, 0.812470272037031, ENSG00000241861.2,GAPDHP50,processed_pseudogene,89047442,89048434,
6800, ENSG00000244437.1, IG_V_gene, 0.183613356739891, 2.36163164488951, ENSG00000244437.1,IGKV3-15,IG_V_gene,89085177,89085787,
14251, ENSG00000249806.1, lincRNA, 0.230354045022436, -1.0397010995658, ENSG00000249806.1,,lncRNA,142566019,142660950,
18073, ENSG00000217379.2, processed_pseudogene, -0.233199802037059, 1.40225810683363, ENSG00000217379.2,,processed_pseudogene,19143695,19144160,
7822, ENSG00000224007.1, processed_pseudogene, -0.183726547752958, -1.3000112845546, ENSG00000224007.1,USP12P2,processed_pseudogene,148295656,148296679,
14855, ENSG00000250739.1, lincRNA, 0.173769668191112, 3.72417379552383, ENSG00000250739.1,LINC01262,lncRNA,189659605,189661486,
15040, ENSG00000279075.1, TEC, 0.223463274492019, 0.655004830598592, ENSG00000279075.1,,TEC,8458842,8459183,
16629, ENSG00000248799.1, antisense, -0.156013172382142, 6.20651324564173, ENSG00000248799.1,,lncRNA,127651693,127664029,
9612, ENSG00000261734.1, lincRNA, 0.16873612420785, -1.09034072233053, ENSG00000261734.1,,lncRNA,20388249,20390562,
11432, ENSG00000244124.1, antisense, 0.155647355891812, 1.42743128382494, ENSG00000244124.1,ATP1B3-AS1,lncRNA,141918252,141919021,
1730, ENSG00000235612.1, lincRNA, 0.188939515049548, -0.112837528176767, ENSG00000235612.1,,lncRNA,56145721,56155224,
16815, ENSG00000250947.1, antisense, 0.197672101225337, 0.330494060537327, ENSG00000250947.1,TRPC7-AS2,lncRNA,136303757,136316100,
5362, ENSG00000228391.1, lincRNA, 0.170903192969855, -0.383585235690605, ENSG00000228391.1,,lncRNA,2870558,2871231,
15065, ENSG00000248525.2, sense_overlapping, -0.169609768125136, -0.674381412235507, ENSG00000248525.2,,lncRNA,9621377,9658458,"novel transcript,
14036, ENSG00000224062.4, processed_pseudogene, 0.176760689204474, 1.27659761769235, ENSG00000224062.4,TUBB4BP5,processed_pseudogene,121451541,121451967,
10624, ENSG00000240902.1, processed_pseudogene, 0.190477531945133, -1.09717010040822, ENSG00000240902.1,APOOP2,processed_pseudogene,87594838,87595376,
5311, ENSG00000264500.1, miRNA, 0.188270661565748, 3.32843089495884, ENSG00000264500.1,MIR3124,miRNA,248826377,248826443,
14545, ENSG00000248771.5, protein_coding, 0.163626012989635, 2.68027560979257, ENSG00000248771.5,SMIM31,protein_coding,164754064,164803795,
7421, ENSG00000234065.2, processed_pseudogene, -0.226711955217878, 3.3624678087871, ENSG00000234065.2,MTND4P26,processed_pseudogene,120213631,120214989,
745, ENSG00000201405.1, misc_RNA, -0.254271175116752, -1.37435014506339, ENSG00000201405.1,Y_RNA,misc_RNA,23370254,23370346,
8440, ENSG00000280176.1, TEC, 0.150112473812986, 1.00326502863331, ENSG00000280176.1,,TEC,196831975,196832190,
1199, ENSG00000233728.1, antisense, 0.247491486051566, -0.937276665313499, ENSG00000233728.1,,lncRNA,37799720,37800879,
1271, ENSG00000226745.2, processed_pseudogene, 0.231989782506111, 0.639055292360212, ENSG00000226745.2,OAZ1P1,processed_pseudogene,40132764,40133448,
4281, ENSG00000224536.2, antisense, 0.201178990995962, 0.0910357418752848, ENSG00000224536.2,CSRP1-AS1,lncRNA,201507241,201534784,
15566, ENSG00000206606.1, snRNA, 0.166090580246694, -0.0169245623782528, ENSG00000206606.1,RNU6-1296P,snRNA,51167541,51167647,"RNA, U6 small nuclear 1296,
